TrackName,Composer,TrackLength,TrackSizeBytes,TrackPrice,Genre,MediaType,AlbumTitle,ArtistName,InvoiceItemQuantity,InvoiceItemUnitPrice,InvoiceId,InvoiceDate,InvoiceBillingAddress,InvoiceBillingCity,InvoiceBillingState,InvoiceBillingCountry,InvoiceBillingPostalCode,CustomerFirstName,CustomerLastName,CustomerAddress,CustomerCity,CustomerState,CustomerCountry,CustomerPostalCode,CustomerPhone,CustomerFax,CustomerEmail
"Saudade Dos Aviões Da Panair (Conversando No Bar)","Milton Nascimento, Fernando Brant",268721,8805088,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Gran Circo","Milton Nascimento, Márcio Borges",251297,8237026,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",,,,,,,,,,,,,,,,,,,
"Ponta de Areia","Milton Nascimento, Fernando Brant",272796,8874285,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",1,0.99,60,"2009-09-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
Trastevere,"Milton Nascimento, Ronaldo Bastos",265665,8708399,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",,,,,,,,,,,,,,,,,,,
Idolatrada,"Milton Nascimento, Fernando Brant",286249,9426153,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Leila (Venha Ser Feliz)","Milton Nascimento",209737,6898507,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",,,,,,,,,,,,,,,,,,,
"Paula E Bebeto","Milton Nascimento, Caetano Veloso",135732,4583956,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",,,,,,,,,,,,,,,,,,,
Simples,"Nelson Angelo",133093,4326333,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",,,,,,,,,,,,,,,,,,,
"Norwegian Wood","John Lennon, Paul McCartney",413910,13520382,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",1,0.99,60,"2009-09-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"Norwegian Wood","John Lennon, Paul McCartney",413910,13520382,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
"Caso Você Queira Saber","Beto Guedes, Márcio Borges",205688,6787901,0.99,Latin,"MPEG audio file",Minas,"Milton Nascimento",1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Ace Of Spades",Clarke/Kilmister/Taylor,169926,5523552,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"Love Me Like A Reptile",Clarke/Kilmister/Taylor,203546,6616389,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"Shoot You In The Back",Clarke/Kilmister/Taylor,160026,5175327,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"Live To Win",Clarke/Kilmister/Taylor,217626,7102182,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Fast And Loose",Clarke/Kilmister/Taylor,203337,6643350,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",1,0.99,60,"2009-09-11 00:00:00","69 Salem Street",Boston,MA,USA,2113,John,Gordon,"69 Salem Street",Boston,MA,USA,2113,"+1 (617) 522-1333",,johngordon22@yahoo.com
"(We Are) The Road Crew",Clarke/Kilmister/Taylor,192600,6283035,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"Fire Fire",Clarke/Kilmister/Taylor,164675,5416114,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
Jailbait,Clarke/Kilmister/Taylor,213916,6983609,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
Dance,Clarke/Kilmister/Taylor,158432,5155099,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Bite The Bullet",Clarke/Kilmister/Taylor,98115,3195536,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"The Chase Is Better Than The Catch",Clarke/Kilmister/Taylor,258403,8393310,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"The Hammer",Clarke/Kilmister/Taylor,168071,5543267,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"Dirty Love",Clarke/Kilmister/Taylor,176457,5805241,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Please Don't Touch",Heath/Robinson,169926,5557002,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
Emergency,Dufort/Johnson/McAuliffe/Williams,180427,5828728,0.99,Metal,"MPEG audio file","Ace Of Spades","Motörhead",,,,,,,,,,,,,,,,,,,
"Kir Royal","Mônica Marianno",234788,7706552,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",,,,,,,,,,,,,,,,,,,
"O Que Vai Em Meu Coração","Mônica Marianno",255373,8366846,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
"Aos Leões","Mônica Marianno",234684,7790574,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Dois Índios","Mônica Marianno",219271,7213072,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",,,,,,,,,,,,,,,,,,,
"Noite Negra","Mônica Marianno",206811,6819584,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",,,,,,,,,,,,,,,,,,,
"Beijo do Olhar","Mônica Marianno",252682,8369029,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",,,,,,,,,,,,,,,,,,,
"É Fogo","Mônica Marianno",194873,6501520,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Já Foi","Mônica Marianno",245681,8094872,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
"Só Se For Pelo Cabelo","Mônica Marianno",238288,8006345,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",,,,,,,,,,,,,,,,,,,
"No Clima","Mônica Marianno",249495,8362040,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",,,,,,,,,,,,,,,,,,,
"A Moça e a Chuva","Mônica Marianno",274625,8929357,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
Demorou!,"Mônica Marianno",39131,1287083,0.99,World,"MPEG audio file",Demorou...,"Mônica Marianno",1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Bitter Pill","Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil",266814,8666786,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
Enslaved,"Mick Mars/Nikki Sixx/Tommy Lee",269844,8789966,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Girls, Girls, Girls","Mick Mars/Nikki Sixx/Tommy Lee",270288,8874814,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Kickstart My Heart","Nikki Sixx",283559,9237736,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Wild Side","Nikki Sixx/Tommy Lee/Vince Neil",276767,9116997,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
Glitter,"Bryan Adams/Nikki Sixx/Scott Humphrey",340114,11184094,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Dr. Feelgood","Mick Mars/Nikki Sixx",282618,9281875,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Same Ol' Situation","Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil",254511,8283958,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
"Home Sweet Home","Nikki Sixx/Tommy Lee/Vince Neil",236904,7697538,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
Afraid,"Nikki Sixx",248006,8077464,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Don't Go Away Mad (Just Go Away)","Mick Mars/Nikki Sixx",279980,9188156,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Without You","Mick Mars/Nikki Sixx",268956,8738371,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Smokin' in The Boys Room","Cub Coda/Michael Lutz",206837,6735408,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Primal Scream","Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil",286197,9421164,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
"Too Fast For Love","Nikki Sixx",200829,6580542,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Looks That Kill","Nikki Sixx",240979,7831122,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",,,,,,,,,,,,,,,,,,,
"Shout At The Devil","Nikki Sixx",221962,7281974,0.99,Metal,"MPEG audio file","Motley Crue Greatest Hits","Mötley Crüe",1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
Intro,"Kurt Cobain",52218,1688527,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
School,"Kurt Cobain",160235,5234885,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
"Drain You","Kurt Cobain",215196,7013175,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
Aneurysm,Nirvana,271516,8862545,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
"Smells Like Teen Spirit",Nirvana,287190,9425215,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Been A Son","Kurt Cobain",127555,4170369,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
Lithium,"Kurt Cobain",250017,8148800,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
Sliver,"Kurt Cobain",116218,3784567,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
"Spank Thru","Kurt Cobain",190354,6186487,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
"Scentless Apprentice",Nirvana,211200,6898177,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Heart-Shaped Box","Kurt Cobain",281887,9210982,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
"Milk It","Kurt Cobain",225724,7406945,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
"Negative Creep","Kurt Cobain",163761,5354854,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
Polly,"Kurt Cobain",149995,4885331,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
Breed,"Kurt Cobain",208378,6759080,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
"Tourette's","Kurt Cobain",115591,3753246,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
Blew,"Kurt Cobain",216346,7096936,0.99,Rock,"MPEG audio file","From The Muddy Banks Of The Wishkah [Live]",Nirvana,,,,,,,,,,,,,,,,,,,
"Smells Like Teen Spirit","Kurt Cobain",301296,9823847,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,1,0.99,376,"2013-07-12 00:00:00","194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5",Martha,Silk,"194A Chain Lake Drive",Halifax,NS,Canada,"B3S 1C5","+1 (902) 450-0450",,marthasilk@gmail.com
"In Bloom","Kurt Cobain",254928,8327077,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Come As You Are","Kurt Cobain",219219,7123357,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,,,,,,,,,,,,,,,,,,,
Breed,"Kurt Cobain",183928,5984812,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,,,,,,,,,,,,,,,,,,,
Lithium,"Kurt Cobain",256992,8404745,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,,,,,,,,,,,,,,,,,,,
Polly,"Kurt Cobain",177031,5788407,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Territorial Pissings","Kurt Cobain",143281,4613880,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
"Drain You","Kurt Cobain",223973,7273440,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,,,,,,,,,,,,,,,,,,,
"Lounge Act","Kurt Cobain",156786,5093635,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,,,,,,,,,,,,,,,,,,,
"Stay Away","Kurt Cobain",212636,6956404,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,,,,,,,,,,,,,,,,,,,
"On A Plain","Kurt Cobain",196440,6390635,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"Something In The Way","Kurt Cobain",230556,7472168,0.99,Rock,"MPEG audio file",Nevermind,Nirvana,,,,,,,,,,,,,,,,,,,
Time,,96888,3124455,0.99,Rock,"MPEG audio file",Compositores,"O Terço",,,,,,,,,,,,,,,,,,,
"P.S.Apareça",,209188,6842244,0.99,Rock,"MPEG audio file",Compositores,"O Terço",,,,,,,,,,,,,,,,,,,
"Sangue Latino",,223033,7354184,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Sangue Latino",,223033,7354184,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,377,"2013-07-20 00:00:00","Erzsébet krt. 58.",Budapest,,Hungary,H-1073,Ladislav,"Kovács","Erzsébet krt. 58.",Budapest,,Hungary,H-1073,,,ladislav_kovacs@apple.hu
"Folhas Secas",,161253,5284522,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
"Folhas Secas",,161253,5284522,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,378,"2013-08-02 00:00:00","3 Chatham Street",Dublin,Dublin,Ireland,,Hugh,"O'Reilly","3 Chatham Street",Dublin,Dublin,Ireland,,"+353 01 6792424",,hughoreilly@apple.ie
Poeira,,267075,8784141,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,378,"2013-08-02 00:00:00","3 Chatham Street",Dublin,Dublin,Ireland,,Hugh,"O'Reilly","3 Chatham Street",Dublin,Dublin,Ireland,,"+353 01 6792424",,hughoreilly@apple.ie
"Mágica",,233743,7627348,0.99,Rock,"MPEG audio file",Compositores,"O Terço",,,,,,,,,,,,,,,,,,,
"Quem Mata A Mulher Mata O Melhor",,262791,8640121,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,379,"2013-08-02 00:00:00","Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,Johannes,"Van der Berg","Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",,johavanderberg@yahoo.nl
"Mundaréu",,217521,7158975,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,166,"2010-12-25 00:00:00","Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,Roberto,Almeida,"Praça Pio X, 119","Rio de Janeiro",RJ,Brazil,20040-020,"+55 (21) 2271-7000","+55 (21) 2271-7070",roberto.almeida@riotur.gov.br
"O Braço Da Minha Guitarra",,258351,8469531,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,379,"2013-08-02 00:00:00","Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,Johannes,"Van der Berg","Lijnbaansgracht 120bg",Amsterdam,VV,Netherlands,1016,"+31 020 6223130",,johavanderberg@yahoo.nl
Deus,,284160,9188110,0.99,Rock,"MPEG audio file",Compositores,"O Terço",,,,,,,,,,,,,,,,,,,
"Mãe Terra",,306625,9949269,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,380,"2013-08-03 00:00:00","C/ San Bernardo 85",Madrid,,Spain,28015,Enrique,"Muñoz","C/ San Bernardo 85",Madrid,,Spain,28015,"+34 914 454 454",,enrique_munoz@yahoo.es
"Às Vezes",,330292,10706614,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,271,"2012-04-03 00:00:00","Celsiusg. 9",Stockholm,,Sweden,11230,Joakim,Johansson,"Celsiusg. 9",Stockholm,,Sweden,11230,"+46 08-651 52 52",,joakim.johansson@yahoo.se
"Menino De Rua",,329795,10784595,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,61,"2009-09-16 00:00:00","696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9",Aaron,Mitchell,"696 Osborne Street",Winnipeg,MB,Canada,"R3L 2B9","+1 (204) 452-6452",,aaronmitchell@yahoo.ca
"Menino De Rua",,329795,10784595,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,380,"2013-08-03 00:00:00","C/ San Bernardo 85",Madrid,,Spain,28015,Enrique,"Muñoz","C/ San Bernardo 85",Madrid,,Spain,28015,"+34 914 454 454",,enrique_munoz@yahoo.es
"Prazer E Fé",,214831,7031383,0.99,Rock,"MPEG audio file",Compositores,"O Terço",,,,,,,,,,,,,,,,,,,
Elza,,199105,6517629,0.99,Rock,"MPEG audio file",Compositores,"O Terço",1,0.99,380,"2013-08-03 00:00:00","C/ San Bernardo 85",Madrid,,Spain,28015,Enrique,"Muñoz","C/ San Bernardo 85",Madrid,,Spain,28015,"+34 914 454 454",,enrique_munoz@yahoo.es
